City,Locality,Property Type,Price,Furnishing Status,Number of Rooms,Number of Bathroom,Balcony,Clubhouse,Swimming Pool,Kids Play Areas,Parking,Area (Sq.Ft.),State,Area Type
Gurgaon,Gurgaon,Residential,685000.00,Unfurnished,5,1,,0,0,,0,2670,Haryana,Living Area
Gurgaon,Gurgaon,Residential,672800.00,Unfurnished,4,1,,1,1,,1,2740,Haryana,Living Area
Gurgaon,Gurgaon,Residential,672000.00,Unfurnished,4,1,,1,0,,0,2440,Haryana,Living Area
Gurgaon,Gurgaon,Residential,654000.00,Furnished,4,1,,0,1,,1,2240,Haryana,Living Area
Gurgaon,Gurgaon,Residential,650000.00,Unfurnished,4,1,,1,0,,0,2020,Haryana,Living Area
Gurgaon,Gurgaon,Residential,620000.00,Unfurnished,4,1,,0,1,,1,2290,Haryana,Living Area
Gurgaon,Gurgaon,Residential,610000.00,Furnished,4,1,,0,1,,1,2410,Haryana,Living Area
Gurgaon,Gurgaon,Residential,601000.00,Furnished,4,1,,1,0,,0,1950,Haryana,Living Area
Gurgaon,Gurgaon,Residential,580000.00,Furnished,4,1,,0,0,,0,3210,Haryana,Living Area
Gurgaon,Gurgaon,Residential,573000.00,Furnished,4,1,,0,1,,1,2150,Haryana,Living Area
Gurgaon,Gurgaon,Residential,551000.00,Furnished,3,1,,1,1,,1,940,Haryana,Living Area
Gurgaon,Gurgaon,Residential,549000.00,Furnished,2,1,,1,0,,1,1980,Haryana,Living Area
Gurgaon,Gurgaon,Residential,545800.00,Furnished,4,1,,1,1,,1,1980,Haryana,Living Area
Gurgaon,Gurgaon,Residential,535610.00,Unfurnished,3,1,,1,1,,0,1610,Haryana,Living Area
Gurgaon,Gurgaon,Residential,530000.00,Unfurnished,3,1,,1,0,,1,1370,Haryana,Living Area
Gurgaon,Gurgaon,Residential,529000.00,Unfurnished,2,1,,1,0,,0,1320,Haryana,Living Area
Gurgaon,Gurgaon,Residential,524250.00,Furnished,3,1,,0,1,,1,1710,Haryana,Living Area
Gurgaon,Gurgaon,Residential,520000.00,Furnished,4,1,,1,0,,1,2000,Haryana,Living Area
Gurgaon,Gurgaon,Residential,515805.00,Unfurnished,5,1,,0,0,,1,2710,Haryana,Living Area
Gurgaon,Gurgaon,Residential,500000.00,Furnished,3,1,,0,0,,1,1360,Haryana,Living Area
Gurgaon,Gurgaon,Residential,499950.00,Unfurnished,3,1,,0,0,,0,1440,Haryana,Living Area
Gurgaon,Gurgaon,Residential,499900.00,Unfurnished,4,1,,0,1,,0,2180,Haryana,Living Area
Gurgaon,Gurgaon,Residential,485000.00,Furnished,4,1,,1,0,,1,2790,Haryana,Living Area
Gurgaon,Gurgaon,Residential,484259.00,Furnished,4,1,,0,1,,1,2790,Haryana,Living Area
Gurgaon,Gurgaon,Residential,470000.00,Unfurnished,4,1,,0,1,,1,2680,Haryana,Living Area
Gurgaon,Gurgaon,Residential,450000.00,Furnished,3,1,,1,0,,1,1990,Haryana,Living Area
Gurgaon,Gurgaon,Residential,446000.00,Unfurnished,4,1,,1,0,,1,1730,Haryana,Living Area
Gurgaon,Gurgaon,Residential,431000.00,Unfurnished,4,1,,0,1,,0,1450,Haryana,Living Area
Gurgaon,Gurgaon,Residential,425000.00,Furnished,4,1,,1,0,,1,2120,Haryana,Living Area
Gurgaon,Gurgaon,Residential,419000.00,Furnished,3,1,,1,1,,0,2140,Haryana,Living Area
Gurgaon,Gurgaon,Residential,415000.00,Furnished,5,1,,1,0,,0,2060,Haryana,Living Area
Gurgaon,Gurgaon,Residential,410000.00,Furnished,3,1,,0,1,,1,1740,Haryana,Living Area
Gurgaon,Gurgaon,Residential,410000.00,Furnished,2,1,,0,1,,1,1180,Haryana,Living Area
Gurgaon,Gurgaon,Residential,409950.00,Furnished,2,1,,1,0,,1,990,Haryana,Living Area
Gurgaon,Gurgaon,Residential,398000.00,Furnished,4,1,,1,0,,1,2050,Haryana,Living Area
Gurgaon,Gurgaon,Residential,395000.00,Furnished,3,1,,0,1,,0,2130,Haryana,Living Area
Gurgaon,Gurgaon,Residential,386500.00,Unfurnished,3,1,,1,1,,1,2950,Haryana,Living Area
Gurgaon,Gurgaon,Residential,379000.00,Furnished,5,1,,0,1,,1,3000,Haryana,Living Area
Gurgaon,Gurgaon,Residential,375000.00,Unfurnished,3,1,,1,1,,0,1870,Haryana,Living Area
Gurgaon,Gurgaon,Residential,375000.00,Furnished,3,1,,1,0,,0,1610,Haryana,Living Area
Gurgaon,Gurgaon,Residential,375000.00,Unfurnished,3,1,,0,0,,1,1890,Haryana,Living Area
Gurgaon,Gurgaon,Residential,367000.00,Furnished,3,1,,0,1,,0,810,Haryana,Living Area
Gurgaon,Gurgaon,Residential,362362.00,Unfurnished,2,1,,0,1,,1,710,Haryana,Living Area
Gurgaon,Gurgaon,Residential,353000.00,Unfurnished,3,1,,1,0,,0,1260,Haryana,Living Area
Gurgaon,Gurgaon,Residential,346950.00,Unfurnished,3,1,,0,0,,1,2040,Haryana,Living Area
Gurgaon,Gurgaon,Residential,339000.00,Furnished,3,1,,1,0,,0,1150,Haryana,Living Area
Gurgaon,Gurgaon,Residential,335000.00,Unfurnished,2,1,,0,1,,1,1000,Haryana,Living Area
Gurgaon,Gurgaon,Residential,335000.00,Unfurnished,2,1,,1,0,,0,1440,Haryana,Living Area
Gurgaon,Gurgaon,Residential,335000.00,Furnished,3,1,,0,0,,0,2031,Haryana,Living Area
Gurgaon,Gurgaon,Residential,335000.00,Unfurnished,3,1,,0,1,,0,1730,Haryana,Living Area
Gurgaon,Gurgaon,Residential,330000.00,Unfurnished,3,1,,0,0,,0,2170,Haryana,Living Area
Gurgaon,Gurgaon,Residential,325000.00,Unfurnished,3,1,,1,1,,0,1810,Haryana,Living Area
Gurgaon,Gurgaon,Residential,318400.00,Unfurnished,4,1,,0,0,,0,1820,Haryana,Living Area
Gurgaon,Gurgaon,Residential,315000.00,Unfurnished,3,1,,0,1,,0,1660,Haryana,Living Area
Gurgaon,Gurgaon,Residential,312000.00,Unfurnished,2,1,,0,1,,1,1160,Haryana,Living Area
Gurgaon,Gurgaon,Residential,305000.00,Unfurnished,3,1,,0,1,,0,1400,Haryana,Living Area
Gurgaon,Gurgaon,Residential,295000.00,Unfurnished,3,1,,1,1,,0,830,Haryana,Living Area
Gurgaon,Gurgaon,Residential,294000.00,Furnished,2,1,,0,1,,1,1380,Haryana,Living Area
Gurgaon,Gurgaon,Residential,291500.00,Furnished,4,1,,0,0,,1,1770,Haryana,Living Area
Gurgaon,Gurgaon,Residential,290000.00,Unfurnished,2,1,,1,0,,1,770,Haryana,Living Area
Gurgaon,Gurgaon,Residential,286700.00,Furnished,3,1,,1,0,,0,1220,Haryana,Living Area
Gurgaon,Gurgaon,Residential,269000.00,Unfurnished,3,1,,0,0,,0,1440,Haryana,Living Area
Gurgaon,Gurgaon,Residential,253101.00,Unfurnished,3,1,,1,0,,0,1239,Haryana,Living Area
Gurgaon,Gurgaon,Residential,247500.00,Furnished,4,1,,0,0,,1,2290,Haryana,Living Area
Gurgaon,Gurgaon,Residential,230000.00,Unfurnished,3,1,,0,1,,1,1300,Haryana,Living Area
Gurgaon,Gurgaon,Residential,228000.00,Furnished,2,1,,0,0,,1,1060,Haryana,Living Area
Gurgaon,Gurgaon,Residential,225000.00,Unfurnished,3,1,,0,0,,0,1470,Haryana,Living Area
Gurgaon,Gurgaon,Residential,225000.00,Furnished,3,1,,1,0,,0,1220,Haryana,Living Area
Gurgaon,Gurgaon,Residential,219950.00,Furnished,2,1,,1,0,,1,990,Haryana,Living Area
Gurgaon,Gurgaon,Residential,216000.00,Unfurnished,3,1,,0,1,,1,1580,Haryana,Living Area
Gurgaon,Gurgaon,Residential,203000.00,Furnished,3,1,,0,0,,1,1630,Haryana,Living Area
Gurgaon,Gurgaon,Residential,159000.00,Unfurnished,3,1,,1,0,,1,1360,Haryana,Living Area
Gurgaon,Gurgaon,Residential,150000.00,Furnished,2,1,,0,1,,0,850,Haryana,Living Area
Gurgaon,Gurgaon,Residential,890900.00,Unfurnished,4,1,,0,0,,1,3420,Haryana,Living Area
Gurgaon,Gurgaon,Residential,875000.00,Unfurnished,3,1,,1,1,,0,2350,Haryana,Living Area
Gurgaon,Gurgaon,Residential,810000.00,Unfurnished,3,1,,1,0,,1,3140,Haryana,Living Area
Gurgaon,Gurgaon,Residential,790000.00,Furnished,3,1,,0,0,,1,2370,Haryana,Living Area
Gurgaon,Gurgaon,Residential,780000.00,Furnished,3,1,,1,1,,0,2130,Haryana,Living Area
Gurgaon,Gurgaon,Residential,762500.00,Furnished,3,1,,0,1,,1,3330,Haryana,Living Area
Gurgaon,Gurgaon,Residential,750000.00,Furnished,5,1,,1,1,,0,2230,Haryana,Living Area
Gurgaon,Gurgaon,Residential,730000.00,Unfurnished,3,1,,1,0,,1,2040,Haryana,Living Area
Gurgaon,Gurgaon,Residential,715000.00,Unfurnished,4,1,,1,0,,1,2370,Haryana,Living Area
Gurgaon,Gurgaon,Residential,700000.00,Furnished,3,1,,0,0,,1,1570,Haryana,Living Area
Gurgaon,Gurgaon,Residential,678000.00,Furnished,3,1,,1,1,,0,2640,Haryana,Living Area
Gurgaon,Gurgaon,Residential,675000.00,Furnished,3,1,,0,1,,1,2550,Haryana,Living Area
Gurgaon,Gurgaon,Residential,674000.00,Unfurnished,3,1,,1,0,,1,1920,Haryana,Living Area
Gurgaon,Gurgaon,Residential,671500.00,Unfurnished,4,1,,0,1,,1,2130,Haryana,Living Area
Gurgaon,Gurgaon,Residential,667000.00,Unfurnished,5,1,,1,0,,1,1900,Haryana,Living Area
Gurgaon,Gurgaon,Residential,665000.00,Unfurnished,3,1,,1,0,,1,3136,Haryana,Living Area
Gurgaon,Gurgaon,Residential,653450.00,Furnished,3,1,,0,0,,0,2070,Haryana,Living Area
Gurgaon,Gurgaon,Residential,650000.00,Furnished,4,1,,1,1,,0,2390,Haryana,Living Area
Gurgaon,Gurgaon,Residential,635000.00,Unfurnished,4,1,,1,0,,1,2490,Haryana,Living Area
Gurgaon,Gurgaon,Residential,629000.00,Unfurnished,3,1,,1,0,,0,1510,Haryana,Living Area
Gurgaon,Gurgaon,Residential,625000.00,Unfurnished,3,1,,0,0,,0,1990,Haryana,Living Area
Gurgaon,Gurgaon,Residential,597750.00,Furnished,4,1,,0,0,,0,2310,Haryana,Living Area
Gurgaon,Gurgaon,Residential,595000.00,Unfurnished,3,1,,1,0,,0,3130,Haryana,Living Area
Gurgaon,Gurgaon,Residential,592500.00,Unfurnished,2,1,,0,0,,1,1870,Haryana,Living Area
Gurgaon,Gurgaon,Residential,590000.00,Unfurnished,4,1,,0,1,,1,2160,Haryana,Living Area
Gurgaon,Gurgaon,Residential,583000.00,Furnished,4,1,,1,0,,1,2200,Haryana,Living Area
Gurgaon,Gurgaon,Residential,567000.00,Unfurnished,5,1,,1,1,,1,2100,Haryana,Living Area
Gurgaon,Gurgaon,Residential,560000.00,Furnished,4,1,,1,0,,1,2170,Haryana,Living Area
Gurgaon,Gurgaon,Residential,550000.00,Unfurnished,4,1,,0,0,,0,2050,Haryana,Living Area
Gurgaon,Gurgaon,Residential,550000.00,Unfurnished,3,1,,0,0,,1,2340,Haryana,Living Area
Gurgaon,Gurgaon,Residential,549995.00,Unfurnished,3,1,,0,1,,0,1120,Haryana,Living Area
Gurgaon,Gurgaon,Residential,540000.00,Unfurnished,2,1,,1,0,,0,1120,Haryana,Living Area
Gurgaon,Gurgaon,Residential,540000.00,Furnished,4,1,,0,1,,1,2993,Haryana,Living Area
Gurgaon,Gurgaon,Residential,522000.00,Unfurnished,3,1,,1,0,,0,1630,Haryana,Living Area
Gurgaon,Gurgaon,Residential,518000.00,Unfurnished,4,1,,0,1,,0,2640,Haryana,Living Area
Gurgaon,Gurgaon,Residential,500000.00,Furnished,3,1,,1,0,,1,2150,Haryana,Living Area
Gurgaon,Gurgaon,Residential,500000.00,Unfurnished,3,1,,1,0,,1,1420,Haryana,Living Area
Gurgaon,Gurgaon,Residential,491500.00,Unfurnished,4,1,,1,0,,0,2100,Haryana,Living Area
Gurgaon,Gurgaon,Residential,479950.00,Unfurnished,3,1,,1,0,,1,2260,Haryana,Living Area
Gurgaon,Gurgaon,Residential,473000.00,Unfurnished,3,1,,1,1,,1,1890,Haryana,Living Area
Gurgaon,Gurgaon,Residential,470000.00,Unfurnished,3,1,,1,1,,0,3520,Haryana,Living Area
Gurgaon,Gurgaon,Residential,468000.00,Unfurnished,4,1,,0,1,,0,2250,Haryana,Living Area
Gurgaon,Gurgaon,Residential,468000.00,Unfurnished,3,1,,1,0,,1,1630,Haryana,Living Area
Gurgaon,Gurgaon,Residential,460000.00,Furnished,4,1,,1,0,,0,2200,Haryana,Living Area
Gurgaon,Gurgaon,Residential,456500.00,Furnished,3,1,,1,0,,0,1290,Haryana,Living Area
Gurgaon,Gurgaon,Residential,455000.00,Furnished,3,1,,1,1,,1,2180,Haryana,Living Area
Gurgaon,Gurgaon,Residential,451300.00,Furnished,3,1,,0,0,,1,1420,Haryana,Living Area
Gurgaon,Gurgaon,Residential,445000.00,Furnished,3,1,,1,1,,0,1620,Haryana,Living Area
Gurgaon,Gurgaon,Residential,431200.00,Furnished,5,1,,0,0,,0,1360,Haryana,Living Area
Gurgaon,Gurgaon,Residential,430000.00,Furnished,3,1,,1,1,,1,1580,Haryana,Living Area
Gurgaon,Gurgaon,Residential,430000.00,Unfurnished,2,1,,0,0,,1,990,Haryana,Living Area
Gurgaon,Gurgaon,Residential,430000.00,Furnished,4,1,,0,1,,0,1350,Haryana,Living Area
Gurgaon,Gurgaon,Residential,429000.00,Unfurnished,3,1,,0,1,,0,1430,Haryana,Living Area
Gurgaon,Gurgaon,Residential,419000.00,Furnished,4,1,,1,0,,0,2180,Haryana,Living Area
Gurgaon,Gurgaon,Residential,410000.00,Furnished,2,1,,0,0,,0,1350,Haryana,Living Area
Gurgaon,Gurgaon,Residential,410000.00,Furnished,5,1,,1,1,,0,2910,Haryana,Living Area
Gurgaon,Gurgaon,Residential,379500.00,Furnished,3,1,,0,0,,1,2070,Haryana,Living Area
Gurgaon,Gurgaon,Residential,365000.00,Unfurnished,5,1,,1,1,,1,1600,Haryana,Living Area
Gurgaon,Gurgaon,Residential,360000.00,Unfurnished,5,1,,1,1,,0,1550,Haryana,Living Area
Gurgaon,Gurgaon,Residential,350000.00,Furnished,4,1,,0,1,,1,2610,Haryana,Living Area
Gurgaon,Gurgaon,Residential,347000.00,Furnished,4,1,,0,1,,0,2770,Haryana,Living Area
Gurgaon,Gurgaon,Residential,345000.00,Unfurnished,4,1,,0,0,,0,1983,Haryana,Living Area
Gurgaon,Gurgaon,Residential,340000.00,Furnished,2,1,,1,1,,0,1090,Haryana,Living Area
Gurgaon,Gurgaon,Residential,340000.00,Furnished,4,1,,1,0,,0,2230,Haryana,Living Area
Gurgaon,Gurgaon,Residential,340000.00,Furnished,3,1,,0,1,,0,2270,Haryana,Living Area
Gurgaon,Gurgaon,Residential,325000.00,Furnished,4,1,,0,1,,0,2110,Haryana,Living Area
Gurgaon,Gurgaon,Residential,324950.00,Unfurnished,3,1,,1,1,,1,1240,Haryana,Living Area
Gurgaon,Gurgaon,Residential,319990.00,Unfurnished,4,1,,0,1,,1,1890,Haryana,Living Area
Gurgaon,Gurgaon,Residential,317000.00,Unfurnished,3,1,,1,0,,1,1790,Haryana,Living Area
Gurgaon,Gurgaon,Residential,311000.00,Unfurnished,3,1,,1,1,,0,1640,Haryana,Living Area
Gurgaon,Gurgaon,Residential,310000.00,Unfurnished,4,1,,1,1,,0,1480,Haryana,Living Area
Gurgaon,Gurgaon,Residential,301000.00,Furnished,3,1,,1,0,,1,1060,Haryana,Living Area
Gurgaon,Gurgaon,Residential,299000.00,Unfurnished,3,1,,1,0,,1,1730,Haryana,Living Area
Gurgaon,Gurgaon,Residential,282000.00,Unfurnished,4,1,,1,1,,1,2390,Haryana,Living Area
Gurgaon,Gurgaon,Residential,280000.00,Furnished,4,1,,1,1,,0,1834,Haryana,Living Area
Gurgaon,Gurgaon,Residential,275000.00,Unfurnished,3,1,,0,0,,1,2497,Haryana,Living Area
Gurgaon,Gurgaon,Residential,275000.00,Unfurnished,4,1,,0,0,,1,1080,Haryana,Living Area
Gurgaon,Gurgaon,Residential,267500.00,Furnished,3,1,,0,0,,0,1390,Haryana,Living Area
Gurgaon,Gurgaon,Residential,260000.00,Furnished,3,1,,0,0,,0,1670,Haryana,Living Area
Gurgaon,Gurgaon,Residential,260000.00,Furnished,3,1,,1,0,,0,1170,Haryana,Living Area
Gurgaon,Gurgaon,Residential,255900.00,Furnished,3,1,,1,0,,1,1489,Haryana,Living Area
Gurgaon,Gurgaon,Residential,250000.00,Furnished,3,1,,1,0,,1,1190,Haryana,Living Area
Gurgaon,Gurgaon,Residential,234000.00,Furnished,3,1,,0,1,,0,1750,Haryana,Living Area
Gurgaon,Gurgaon,Residential,230000.00,Unfurnished,5,1,,0,0,,0,1410,Haryana,Living Area
Gurgaon,Gurgaon,Residential,225000.00,Furnished,3,1,,1,1,,1,1370,Haryana,Living Area
Gurgaon,Gurgaon,Residential,215000.00,Furnished,4,1,,1,1,,0,1847,Haryana,Living Area
Gurgaon,Gurgaon,Residential,213675.00,Unfurnished,3,1,,1,0,,1,1560,Haryana,Living Area
Gurgaon,Gurgaon,Residential,183000.00,Furnished,3,1,,0,1,,0,870,Haryana,Living Area
Gurgaon,Gurgaon,Residential,164808.00,Furnished,3,1,,1,0,,1,1250,Haryana,Living Area
Gurgaon,Gurgaon,Residential,152000.00,Furnished,2,1,,0,0,,1,700,Haryana,Living Area
Gurgaon,Gurgaon,Residential,115000.00,Unfurnished,2,1,,1,1,,0,940,Haryana,Living Area
Gurgaon,Gurgaon,Residential,710000.00,Furnished,4,1,,0,1,,1,2700,Haryana,Living Area
Gurgaon,Gurgaon,Residential,686000.00,Unfurnished,4,1,,0,1,,1,2130,Haryana,Living Area
Gurgaon,Gurgaon,Residential,658500.00,Furnished,2,1,,1,1,,1,1410,Haryana,Living Area
Gurgaon,Gurgaon,Residential,505000.00,Furnished,3,1,,0,0,,1,1020,Haryana,Living Area
Gurgaon,Gurgaon,Residential,350000.00,Unfurnished,3,1,,1,1,,0,1210,Haryana,Living Area
Gurgaon,Gurgaon,Residential,210000.00,Furnished,2,1,,0,1,,1,1000,Haryana,Living Area
Gurgaon,Gurgaon,Residential,205000.00,Unfurnished,2,1,,1,1,,0,900,Haryana,Living Area
Gurgaon,Gurgaon,Residential,165000.00,Furnished,3,1,,1,0,,1,910,Haryana,Living Area
Gurgaon,Gurgaon,Residential,286308.00,Furnished,2,1,,0,1,,1,1220,Haryana,Living Area
Gurgaon,Gurgaon,Residential,1120000.00,Furnished,4,1,,0,0,,0,3840,Haryana,Living Area
Gurgaon,Gurgaon,Residential,1090000.00,Furnished,4,1,,1,1,,0,3010,Haryana,Living Area
Gurgaon,Gurgaon,Residential,1050000.00,Furnished,4,1,,1,1,,1,2750,Haryana,Living Area
Gurgaon,Gurgaon,Residential,1020000.00,Unfurnished,3,1,,0,0,,0,2920,Haryana,Living Area
Gurgaon,Gurgaon,Residential,950000.00,Unfurnished,3,1,,0,1,,1,2150,Haryana,Living Area
Gurgaon,Gurgaon,Residential,925000.00,Furnished,3,1,,0,1,,1,2610,Haryana,Living Area
Gurgaon,Gurgaon,Residential,920000.00,Furnished,3,1,,0,0,,0,3650,Haryana,Living Area
Gurgaon,Gurgaon,Residential,850000.00,Unfurnished,5,1,,0,0,,0,3900,Haryana,Living Area
Gurgaon,Gurgaon,Residential,775000.00,Unfurnished,4,1,,0,0,,0,3090,Haryana,Living Area
Gurgaon,Gurgaon,Residential,699950.00,Unfurnished,3,1,,1,1,,0,3370,Haryana,Living Area
Gurgaon,Gurgaon,Residential,690000.00,Unfurnished,4,1,,0,1,,1,2120,Haryana,Living Area
Gurgaon,Gurgaon,Residential,690000.00,Furnished,3,1,,1,0,,1,1580,Haryana,Living Area
Gurgaon,Gurgaon,Residential,687500.00,Furnished,5,1,,0,1,,0,3320,Haryana,Living Area
Gurgaon,Gurgaon,Residential,665000.00,Unfurnished,4,1,,0,0,,0,2970,Haryana,Living Area
Gurgaon,Gurgaon,Residential,651000.00,Furnished,3,1,,0,1,,0,2260,Haryana,Living Area
Gurgaon,Gurgaon,Residential,650000.00,Unfurnished,3,1,,0,0,,0,1550,Haryana,Living Area
Gurgaon,Gurgaon,Residential,630000.00,Furnished,4,1,,0,0,,1,2240,Haryana,Living Area
Gurgaon,Gurgaon,Residential,630000.00,Furnished,4,1,,1,0,,0,1770,Haryana,Living Area
Gurgaon,Gurgaon,Residential,627000.00,Unfurnished,5,1,,0,1,,1,3570,Haryana,Living Area
Gurgaon,Gurgaon,Residential,625000.00,Furnished,4,1,,1,0,,0,1750,Haryana,Living Area
Gurgaon,Gurgaon,Residential,590000.00,Furnished,3,1,,1,0,,1,1990,Haryana,Living Area
Gurgaon,Gurgaon,Residential,590000.00,Unfurnished,3,1,,0,0,,1,1530,Haryana,Living Area
Gurgaon,Gurgaon,Residential,585000.00,Unfurnished,5,1,,0,1,,0,2350,Haryana,Living Area
Gurgaon,Gurgaon,Residential,585000.00,Furnished,3,1,,0,0,,0,1480,Haryana,Living Area
Gurgaon,Gurgaon,Residential,583800.00,Unfurnished,3,1,,1,1,,0,2480,Haryana,Living Area
Gurgaon,Gurgaon,Residential,572000.00,Unfurnished,3,1,,0,1,,0,2360,Haryana,Living Area
Gurgaon,Gurgaon,Residential,565000.00,Furnished,2,1,,0,1,,1,960,Haryana,Living Area
Gurgaon,Gurgaon,Residential,565000.00,Furnished,3,1,,1,0,,0,1720,Haryana,Living Area
Gurgaon,Gurgaon,Residential,555000.00,Furnished,3,1,,0,0,,1,2410,Haryana,Living Area
Gurgaon,Gurgaon,Residential,540000.00,Unfurnished,4,1,,1,1,,1,1990,Haryana,Living Area
Gurgaon,Gurgaon,Residential,535000.00,Unfurnished,4,1,,0,1,,0,2710,Haryana,Living Area
Gurgaon,Gurgaon,Residential,527500.00,Furnished,2,1,,0,0,,1,1170,Haryana,Living Area
Gurgaon,Gurgaon,Residential,524000.00,Furnished,2,1,,1,1,,0,1450,Haryana,Living Area
Gurgaon,Gurgaon,Residential,522500.00,Unfurnished,4,1,,0,0,,1,1640,Haryana,Living Area
Gurgaon,Gurgaon,Residential,517850.00,Unfurnished,5,1,,1,0,,1,3050,Haryana,Living Area
Gurgaon,Gurgaon,Residential,507000.00,Unfurnished,4,1,,0,0,,1,1490,Haryana,Living Area
Gurgaon,Gurgaon,Residential,499100.00,Unfurnished,3,1,,0,1,,1,1620,Haryana,Living Area
Gurgaon,Gurgaon,Residential,497000.00,Furnished,2,1,,0,1,,0,770,Haryana,Living Area
Gurgaon,Gurgaon,Residential,476000.00,Furnished,4,1,,0,0,,0,2740,Haryana,Living Area
Gurgaon,Gurgaon,Residential,469775.00,Unfurnished,2,1,,0,1,,1,1530,Haryana,Living Area
Gurgaon,Gurgaon,Residential,464950.00,Furnished,3,1,,0,0,,1,1200,Haryana,Living Area
Gurgaon,Gurgaon,Residential,458000.00,Unfurnished,4,1,,0,1,,1,3217,Haryana,Living Area
Gurgaon,Gurgaon,Residential,455800.00,Furnished,3,1,,1,1,,0,1690,Haryana,Living Area
Gurgaon,Gurgaon,Residential,435000.00,Furnished,3,1,,1,1,,1,1840,Haryana,Living Area
Gurgaon,Gurgaon,Residential,425000.00,Furnished,4,1,,0,1,,1,2060,Haryana,Living Area
Gurgaon,Gurgaon,Residential,424000.00,Furnished,3,1,,1,1,,0,2200,Haryana,Living Area
Gurgaon,Gurgaon,Residential,420000.00,Furnished,3,1,,0,0,,1,1720,Haryana,Living Area
Gurgaon,Gurgaon,Residential,411000.00,Unfurnished,2,1,,0,0,,1,1590,Haryana,Living Area
Gurgaon,Gurgaon,Residential,407450.00,Furnished,3,1,,0,1,,1,1810,Haryana,Living Area
Gurgaon,Gurgaon,Residential,402200.00,Unfurnished,3,1,,1,0,,0,1790,Haryana,Living Area
Gurgaon,Gurgaon,Residential,399900.00,Unfurnished,4,1,,0,1,,1,2710,Haryana,Living Area
Gurgaon,Gurgaon,Residential,375000.00,Furnished,3,1,,0,0,,1,2760,Haryana,Living Area
Gurgaon,Gurgaon,Residential,371000.00,Furnished,4,1,,1,0,,1,1690,Haryana,Living Area
Gurgaon,Gurgaon,Residential,360000.00,Unfurnished,4,1,,1,1,,1,2210,Haryana,Living Area
Gurgaon,Gurgaon,Residential,358990.00,Furnished,3,1,,1,0,,0,1710,Haryana,Living Area
Gurgaon,Gurgaon,Residential,346950.00,Furnished,3,1,,0,1,,0,1830,Haryana,Living Area
Gurgaon,Gurgaon,Residential,341950.00,Unfurnished,5,1,,0,1,,0,3070,Haryana,Living Area
Gurgaon,Gurgaon,Residential,340000.00,Furnished,4,1,,1,1,,1,2380,Haryana,Living Area
Gurgaon,Gurgaon,Residential,328000.00,Unfurnished,2,1,,0,1,,0,700,Haryana,Living Area
Gurgaon,Gurgaon,Residential,323000.00,Unfurnished,3,1,,0,0,,1,1830,Haryana,Living Area
Gurgaon,Gurgaon,Residential,319000.00,Unfurnished,2,1,,1,0,,0,960,Haryana,Living Area
Gurgaon,Gurgaon,Residential,315000.00,Unfurnished,3,1,,0,0,,1,1600,Haryana,Living Area
Gurgaon,Gurgaon,Residential,312000.00,Unfurnished,3,1,,0,0,,0,2440,Haryana,Living Area
Gurgaon,Gurgaon,Residential,305240.00,Furnished,3,1,,0,1,,1,1300,Haryana,Living Area
Gurgaon,Gurgaon,Residential,305000.00,Unfurnished,4,1,,1,1,,0,2250,Haryana,Living Area
Gurgaon,Gurgaon,Residential,301000.00,Furnished,4,1,,0,0,,0,2810,Haryana,Living Area
Gurgaon,Gurgaon,Residential,300000.00,Furnished,3,1,,0,0,,0,720,Haryana,Living Area
Gurgaon,Gurgaon,Residential,299000.00,Unfurnished,3,1,,1,1,,1,1590,Haryana,Living Area
Gurgaon,Gurgaon,Residential,298500.00,Unfurnished,3,1,,0,1,,0,2420,Haryana,Living Area
Gurgaon,Gurgaon,Residential,285000.00,Unfurnished,4,1,,0,0,,0,2510,Haryana,Living Area
Gurgaon,Gurgaon,Residential,285000.00,Furnished,3,1,,0,1,,1,1930,Haryana,Living Area
Gurgaon,Gurgaon,Residential,275000.00,Furnished,4,1,,1,1,,1,2060,Haryana,Living Area
Gurgaon,Gurgaon,Residential,275000.00,Furnished,3,1,,0,0,,1,1870,Haryana,Living Area
Gurgaon,Gurgaon,Residential,269800.00,Furnished,4,1,,1,1,,0,1830,Haryana,Living Area
Gurgaon,Gurgaon,Residential,255500.00,Furnished,4,1,,0,0,,1,1370,Haryana,Living Area
Gurgaon,Gurgaon,Residential,250000.00,Unfurnished,3,1,,1,0,,1,1530,Haryana,Living Area
Gurgaon,Gurgaon,Residential,250000.00,Furnished,3,1,,1,1,,1,1460,Haryana,Living Area
Gurgaon,Gurgaon,Residential,241000.00,Unfurnished,3,1,,1,1,,0,1520,Haryana,Living Area
Gurgaon,Gurgaon,Residential,230000.00,Unfurnished,3,1,,0,0,,1,1040,Haryana,Living Area
Gurgaon,Gurgaon,Residential,219000.00,Furnished,3,1,,0,0,,0,1090,Haryana,Living Area
Gurgaon,Gurgaon,Residential,215000.00,Unfurnished,3,1,,0,0,,0,1180,Haryana,Living Area
Gurgaon,Gurgaon,Residential,215000.00,Unfurnished,3,1,,0,0,,1,1180,Haryana,Living Area
Gurgaon,Gurgaon,Residential,187500.00,Unfurnished,3,1,,0,1,,0,840,Haryana,Living Area
Gurgaon,Gurgaon,Residential,182568.00,Unfurnished,4,1,,1,1,,1,1500,Haryana,Living Area
